new_ecotype_1,rate_gap,rate,mismatch_num,with_gap_mis,new_ecotype_2,rate_gap,rate,mismatch_num,with_gap_mis,new_ecotype_3,rate_gap,rate,mismatch_num,with_gap_mis,new_ecotype_4,rate_gap,rate,mismatch_num,with_gap_mis,new_ecotype_5,rate_gap,rate,mismatch_num,with_gap_mis
EC30O3BG31,0.18799212598425197,0.025590551181102362,26,165,EC30O3BG31,0.18700787401574803,0.024606299212598427,25,165,EC30O3BG31,0.1889763779527559,0.0265748031496063,27,165,EC30O3BG31,0.18799212598425197,0.025590551181102362,26,165,EC30O3BG31,0.1889763779527559,0.0265748031496063,27,165
T12C18,0.21161417322834647,0.025590551181102362,26,189,T12C18,0.2106299212598425,0.024606299212598427,25,189,T12C18,0.21161417322834647,0.025590551181102362,26,189,T12C18,0.21161417322834647,0.025590551181102362,26,189,T12C18,0.2125984251968504,0.0265748031496063,27,189
M10C12,0.2076771653543307,0.025590551181102362,26,185,M10C12,0.20669291338582677,0.024606299212598427,25,185,M10C12,0.20866141732283464,0.0265748031496063,27,185,M10C12,0.2076771653543307,0.025590551181102362,26,185,M10C12,0.20866141732283464,0.0265748031496063,27,185
97x4,0.20964566929133857,0.025590551181102362,26,187,97x4,0.20866141732283464,0.024606299212598427,25,187,97x4,0.20964566929133857,0.025590551181102362,26,187,97x4,0.20964566929133857,0.025590551181102362,26,187,97x4,0.2106299212598425,0.0265748031496063,27,187
S9B3,0.20964566929133857,0.025590551181102362,26,187,S9B3,0.20866141732283464,0.024606299212598427,25,187,S9B3,0.20964566929133857,0.025590551181102362,26,187,S9B3,0.20964566929133857,0.025590551181102362,26,187,S9B3,0.2106299212598425,0.0265748031496063,27,187
S8B1,0.18208661417322836,0.025590551181102362,26,159,S8B1,0.18110236220472442,0.024606299212598427,25,159,S8B1,0.1830708661417323,0.0265748031496063,27,159,S8B1,0.18208661417322836,0.025590551181102362,26,159,S8B1,0.1830708661417323,0.0265748031496063,27,159
N11C8,0.18208661417322836,0.025590551181102362,26,159,N11C8,0.18110236220472442,0.024606299212598427,25,159,N11C8,0.1830708661417323,0.0265748031496063,27,159,N11C8,0.18208661417322836,0.025590551181102362,26,159,N11C8,0.1830708661417323,0.0265748031496063,27,159
M16B4,0.18208661417322836,0.025590551181102362,26,159,M16B4,0.18110236220472442,0.024606299212598427,25,159,M16B4,0.1830708661417323,0.0265748031496063,27,159,M16B4,0.18208661417322836,0.025590551181102362,26,159,M16B4,0.1830708661417323,0.0265748031496063,27,159
S12c4,0.18208661417322836,0.025590551181102362,26,159,S12c4,0.18110236220472442,0.024606299212598427,25,159,S12c4,0.1830708661417323,0.0265748031496063,27,159,S12c4,0.18208661417322836,0.025590551181102362,26,159,S12c4,0.1830708661417323,0.0265748031496063,27,159
S8c1x2,0.18208661417322836,0.025590551181102362,26,159,S8c1x2,0.18110236220472442,0.024606299212598427,25,159,S8c1x2,0.1830708661417323,0.0265748031496063,27,159,S8c1x2,0.18208661417322836,0.025590551181102362,26,159,S8c1x2,0.1830708661417323,0.0265748031496063,27,159
S13c5F,0.18208661417322836,0.025590551181102362,26,159,S13c5F,0.18110236220472442,0.024606299212598427,25,159,S13c5F,0.1830708661417323,0.0265748031496063,27,159,S13c5F,0.18208661417322836,0.025590551181102362,26,159,S13c5F,0.1830708661417323,0.0265748031496063,27,159
N13C10,0.18208661417322836,0.025590551181102362,26,159,N13C10,0.18110236220472442,0.024606299212598427,25,159,N13C10,0.1830708661417323,0.0265748031496063,27,159,N13C10,0.18208661417322836,0.025590551181102362,26,159,N13C10,0.1830708661417323,0.0265748031496063,27,159
97x7,0.1830708661417323,0.0265748031496063,27,159,97x7,0.18208661417322836,0.025590551181102362,26,159,97x7,0.18405511811023623,0.027559055118110236,28,159,97x7,0.1830708661417323,0.0265748031496063,27,159,97x7,0.18405511811023623,0.027559055118110236,28,159
S3B3,0.18503937007874016,0.028543307086614175,29,159,S3B3,0.18405511811023623,0.027559055118110236,28,159,S3B3,0.1860236220472441,0.02952755905511811,30,159,S3B3,0.18503937007874016,0.028543307086614175,29,159,S3B3,0.1860236220472441,0.02952755905511811,30,159
N14B3,0.23326771653543307,0.025590551181102362,26,211,N14B3,0.23228346456692914,0.024606299212598427,25,211,N14B3,0.23326771653543307,0.025590551181102362,26,211,N14B3,0.23326771653543307,0.025590551181102362,26,211,N14B3,0.234251968503937,0.0265748031496063,27,211
N9B27,0.23228346456692914,0.025590551181102362,26,210,N9B27,0.2312992125984252,0.024606299212598427,25,210,N9B27,0.23228346456692914,0.025590551181102362,26,210,N9B27,0.23228346456692914,0.025590551181102362,26,210,N9B27,0.23326771653543307,0.0265748031496063,27,210
N17A11,0.1830708661417323,0.0265748031496063,27,159,N17A11,0.18208661417322836,0.025590551181102362,26,159,N17A11,0.18405511811023623,0.027559055118110236,28,159,N17A11,0.1830708661417323,0.0265748031496063,27,159,N17A11,0.18405511811023623,0.027559055118110236,28,159
N13C6,0.1830708661417323,0.0265748031496063,27,159,N13C6,0.18208661417322836,0.025590551181102362,26,159,N13C6,0.18405511811023623,0.027559055118110236,28,159,N13C6,0.1830708661417323,0.0265748031496063,27,159,N13C6,0.18405511811023623,0.027559055118110236,28,159
EC49O2NC8*,0.2106299212598425,0.04822834645669291,49,165,EC49O2NC8*,0.20866141732283464,0.04625984251968504,47,165,EC49O2NC8*,0.20570866141732283,0.04330708661417323,44,165,EC49O2NC8*,0.2076771653543307,0.045275590551181105,46,165,EC49O2NC8*,0.21161417322834647,0.04921259842519685,50,165
1A2,0.4744094488188976,0.03346456692913386,34,448,1A2,0.4744094488188976,0.03346456692913386,34,448,1A2,0.47244094488188976,0.031496062992125984,32,448,1A2,0.4734251968503937,0.03248031496062992,33,448,1A2,0.47539370078740156,0.0344488188976378,35,448
NRS744_GYRA,0.47244094488188976,0.031496062992125984,32,448,NRS744_GYRA,0.47244094488188976,0.031496062992125984,32,448,NRS744_GYRA,0.4704724409448819,0.02952755905511811,30,448,NRS744_GYRA,0.4714566929133858,0.03051181102362205,31,448,NRS744_GYRA,0.4734251968503937,0.03248031496062992,33,448
R21C4B2,0.4744094488188976,0.03346456692913386,34,448,R21C4B2,0.4744094488188976,0.03346456692913386,34,448,R21C4B2,0.47244094488188976,0.031496062992125984,32,448,R21C4B2,0.4734251968503937,0.03248031496062992,33,448,R21C4B2,0.47539370078740156,0.0344488188976378,35,448
R22C4D2,0.4704724409448819,0.02952755905511811,30,448,R22C4D2,0.4704724409448819,0.02952755905511811,30,448,R22C4D2,0.468503937007874,0.027559055118110236,28,448,R22C4D2,0.46948818897637795,0.028543307086614175,29,448,R22C4D2,0.4714566929133858,0.03051181102362205,31,448
R23G5B16,0.4714566929133858,0.03051181102362205,31,448,R23G5B16,0.4714566929133858,0.03051181102362205,31,448,R23G5B16,0.46948818897637795,0.028543307086614175,29,448,R23G5B16,0.4704724409448819,0.02952755905511811,30,448,R23G5B16,0.47244094488188976,0.031496062992125984,32,448
R20G5C3,0.4714566929133858,0.03051181102362205,31,448,R20G5C3,0.4714566929133858,0.03051181102362205,31,448,R20G5C3,0.46948818897637795,0.028543307086614175,29,448,R20G5C3,0.4704724409448819,0.02952755905511811,30,448,R20G5C3,0.47244094488188976,0.031496062992125984,32,448
R20G5C4,0.4714566929133858,0.03051181102362205,31,448,R20G5C4,0.4714566929133858,0.03051181102362205,31,448,R20G5C4,0.46948818897637795,0.028543307086614175,29,448,R20G5C4,0.4704724409448819,0.02952755905511811,30,448,R20G5C4,0.47244094488188976,0.031496062992125984,32,448
R21G3B8,0.4734251968503937,0.03248031496062992,33,448,R21G3B8,0.4734251968503937,0.03248031496062992,33,448,R21G3B8,0.4714566929133858,0.03051181102362205,31,448,R21G3B8,0.47244094488188976,0.031496062992125984,32,448,R21G3B8,0.4744094488188976,0.03346456692913386,34,448
ROA4,0.47244094488188976,0.03051181102362205,31,449,ROA4,0.47244094488188976,0.03051181102362205,31,449,ROA4,0.47244094488188976,0.03051181102362205,31,449,ROA4,0.4714566929133858,0.02952755905511811,30,449,ROA4,0.4734251968503937,0.031496062992125984,32,449
R23G3B11,0.4734251968503937,0.03248031496062992,33,448,R23G3B11,0.4734251968503937,0.03248031496062992,33,448,R23G3B11,0.4734251968503937,0.03248031496062992,33,448,R23G3B11,0.47244094488188976,0.031496062992125984,32,448,R23G3B11,0.4744094488188976,0.03346456692913386,34,448
N9B18,0.24015748031496062,0.05610236220472441,57,187,N9B18,0.23917322834645668,0.05511811023622047,56,187,N9B18,0.2372047244094488,0.0531496062992126,54,187,N9B18,0.23818897637795275,0.054133858267716536,55,187,N9B18,0.24114173228346455,0.05708661417322835,58,187
106x4,0.23326771653543307,0.05019685039370079,51,186,106x4,0.23228346456692914,0.04921259842519685,50,186,106x4,0.23031496062992127,0.047244094488188976,48,186,106x4,0.2312992125984252,0.04822834645669291,49,186,106x4,0.234251968503937,0.051181102362204724,52,186
M15B5,0.20964566929133857,0.05216535433070866,53,160,M15B5,0.20866141732283464,0.051181102362204724,52,160,M15B5,0.20374015748031496,0.04625984251968504,47,160,M15B5,0.2076771653543307,0.05019685039370079,51,160,M15B5,0.2106299212598425,0.0531496062992126,54,160
S20C5,0.20669291338582677,0.04921259842519685,50,160,S20C5,0.20570866141732283,0.04822834645669291,49,160,S20C5,0.20078740157480315,0.04330708661417323,44,160,S20C5,0.2047244094488189,0.047244094488188976,48,160,S20C5,0.2076771653543307,0.05019685039370079,51,160
S12c15,0.20669291338582677,0.04921259842519685,50,160,S12c15,0.20570866141732283,0.04822834645669291,49,160,S12c15,0.20078740157480315,0.04330708661417323,44,160,S12c15,0.2047244094488189,0.047244094488188976,48,160,S12c15,0.2076771653543307,0.05019685039370079,51,160
T9C1xF,0.2076771653543307,0.04921259842519685,50,161,T9C1xF,0.20669291338582677,0.04822834645669291,49,161,T9C1xF,0.2017716535433071,0.04330708661417323,44,161,T9C1xF,0.20570866141732283,0.047244094488188976,48,161,T9C1xF,0.20866141732283464,0.05019685039370079,51,161
N9B23,0.2076771653543307,0.04921259842519685,50,161,N9B23,0.20669291338582677,0.04822834645669291,49,161,N9B23,0.2017716535433071,0.04330708661417323,44,161,N9B23,0.20570866141732283,0.047244094488188976,48,161,N9B23,0.20866141732283464,0.05019685039370079,51,161
S4C7,0.20570866141732283,0.04921259842519685,50,159,S4C7,0.2047244094488189,0.04822834645669291,49,159,S4C7,0.19980314960629922,0.04330708661417323,44,159,S4C7,0.20374015748031496,0.047244094488188976,48,159,S4C7,0.20669291338582677,0.05019685039370079,51,159
N16A12,0.20570866141732283,0.04921259842519685,50,159,N16A12,0.2047244094488189,0.04822834645669291,49,159,N16A12,0.19980314960629922,0.04330708661417323,44,159,N16A12,0.20374015748031496,0.047244094488188976,48,159,N16A12,0.20669291338582677,0.05019685039370079,51,159
T18C9,0.20570866141732283,0.04921259842519685,50,159,T18C9,0.2047244094488189,0.04822834645669291,49,159,T18C9,0.19980314960629922,0.04330708661417323,44,159,T18C9,0.20374015748031496,0.047244094488188976,48,159,T18C9,0.20669291338582677,0.05019685039370079,51,159
EC30O4BA7,0.3139763779527559,0.028543307086614175,29,290,EC30O4BA7,0.31299212598425197,0.027559055118110236,28,290,EC30O4BA7,0.3090551181102362,0.023622047244094488,24,290,EC30O4BA7,0.3139763779527559,0.028543307086614175,29,290,EC30O4BA7,0.3139763779527559,0.028543307086614175,29,290
EC30O5NE3,0.1968503937007874,0.03937007874015748,40,160,EC30O5NE3,0.19586614173228348,0.038385826771653545,39,160,EC30O5NE3,0.1889763779527559,0.031496062992125984,32,160,EC30O5NE3,0.1968503937007874,0.03937007874015748,40,160,EC30O5NE3,0.19783464566929135,0.040354330708661415,41,160
EC30O2BD12,0.19586614173228348,0.038385826771653545,39,160,EC30O2BD12,0.19488188976377951,0.03740157480314961,38,160,EC30O2BD12,0.18799212598425197,0.03051181102362205,31,160,EC30O2BD12,0.19586614173228348,0.038385826771653545,39,160,EC30O2BD12,0.1968503937007874,0.03937007874015748,40,160
EC30O5BF21,0.19881889763779528,0.03641732283464567,37,165,EC30O5BF21,0.19783464566929135,0.03543307086614173,36,165,EC30O5BF21,0.19094488188976377,0.028543307086614175,29,165,EC30O5BF21,0.19881889763779528,0.03641732283464567,37,165,EC30O5BF21,0.19980314960629922,0.03740157480314961,38,165
EC30O5BF5,0.19881889763779528,0.03641732283464567,37,165,EC30O5BF5,0.19783464566929135,0.03543307086614173,36,165,EC30O5BF5,0.19094488188976377,0.028543307086614175,29,165,EC30O5BF5,0.19881889763779528,0.03641732283464567,37,165,EC30O5BF5,0.19980314960629922,0.03740157480314961,38,165
EC30O1NI32,0.20078740157480315,0.038385826771653545,39,165,EC30O1NI32,0.19980314960629922,0.03740157480314961,38,165,EC30O1NI32,0.19291338582677164,0.03051181102362205,31,165,EC30O1NI32,0.20078740157480315,0.038385826771653545,39,165,EC30O1NI32,0.2017716535433071,0.03937007874015748,40,165
EC30O3NH13,0.20078740157480315,0.038385826771653545,39,165,EC30O3NH13,0.19980314960629922,0.03740157480314961,38,165,EC30O3NH13,0.19291338582677164,0.03051181102362205,31,165,EC30O3NH13,0.20078740157480315,0.038385826771653545,39,165,EC30O3NH13,0.2017716535433071,0.03937007874015748,40,165
EC30O3NH9,0.20078740157480315,0.038385826771653545,39,165,EC30O3NH9,0.19980314960629922,0.03740157480314961,38,165,EC30O3NH9,0.19291338582677164,0.03051181102362205,31,165,EC30O3NH9,0.20078740157480315,0.038385826771653545,39,165,EC30O3NH9,0.2017716535433071,0.03937007874015748,40,165
EC30O1BJ3,0.19881889763779528,0.03641732283464567,37,165,EC30O1BJ3,0.19783464566929135,0.03543307086614173,36,165,EC30O1BJ3,0.19094488188976377,0.028543307086614175,29,165,EC30O1BJ3,0.19881889763779528,0.03641732283464567,37,165,EC30O1BJ3,0.19980314960629922,0.03740157480314961,38,165
EC49O2BD29,0.20374015748031496,0.04133858267716536,42,165,EC49O2BD29,0.20275590551181102,0.040354330708661415,41,165,EC49O2BD29,0.19586614173228348,0.03346456692913386,34,165,EC49O2BD29,0.20374015748031496,0.04133858267716536,42,165,EC49O2BD29,0.2047244094488189,0.04232283464566929,43,165
EC49O5BF10*,0.2155511811023622,0.038385826771653545,39,180,EC49O5BF10*,0.21456692913385828,0.03740157480314961,38,180,EC49O5BF10*,0.2076771653543307,0.03051181102362205,31,180,EC49O5BF10*,0.2155511811023622,0.038385826771653545,39,180,EC49O5BF10*,0.21653543307086615,0.03937007874015748,40,180
EC30O5BF61,0.1968503937007874,0.040354330708661415,41,159,EC30O5BF61,0.19586614173228348,0.03937007874015748,40,159,EC30O5BF61,0.1889763779527559,0.03248031496062992,33,159,EC30O5BF61,0.1968503937007874,0.040354330708661415,41,159,EC30O5BF61,0.19783464566929135,0.04133858267716536,42,159
S7B4,0.2204724409448819,0.03543307086614173,36,188,S7B4,0.21948818897637795,0.0344488188976378,35,188,S7B4,0.21358267716535434,0.028543307086614175,29,188,S7B4,0.2204724409448819,0.03543307086614173,36,188,S7B4,0.22145669291338582,0.03641732283464567,37,188
N9C5,0.2204724409448819,0.03543307086614173,36,188,N9C5,0.21948818897637795,0.0344488188976378,35,188,N9C5,0.21358267716535434,0.028543307086614175,29,188,N9C5,0.2204724409448819,0.03543307086614173,36,188,N9C5,0.22145669291338582,0.03641732283464567,37,188
98x4,0.21850393700787402,0.03543307086614173,36,186,98x4,0.21751968503937008,0.0344488188976378,35,186,98x4,0.21161417322834647,0.028543307086614175,29,186,98x4,0.21850393700787402,0.03543307086614173,36,186,98x4,0.21948818897637795,0.03641732283464567,37,186
S10c8,0.22244094488188976,0.03543307086614173,36,190,S10c8,0.22145669291338582,0.0344488188976378,35,190,S10c8,0.2155511811023622,0.028543307086614175,29,190,S10c8,0.22244094488188976,0.03543307086614173,36,190,S10c8,0.2234251968503937,0.03641732283464567,37,190
96x4,0.21850393700787402,0.03641732283464567,37,185,96x4,0.21751968503937008,0.03543307086614173,36,185,96x4,0.2106299212598425,0.028543307086614175,29,185,96x4,0.21850393700787402,0.03641732283464567,37,185,96x4,0.21948818897637795,0.03740157480314961,38,185
96x8,0.21850393700787402,0.03641732283464567,37,185,96x8,0.21751968503937008,0.03543307086614173,36,185,96x8,0.2106299212598425,0.028543307086614175,29,185,96x8,0.21850393700787402,0.03641732283464567,37,185,96x8,0.21948818897637795,0.03740157480314961,38,185
96x9,0.21850393700787402,0.03641732283464567,37,185,96x9,0.21751968503937008,0.03543307086614173,36,185,96x9,0.2106299212598425,0.028543307086614175,29,185,96x9,0.21850393700787402,0.03641732283464567,37,185,96x9,0.21948818897637795,0.03740157480314961,38,185
972x1,0.21850393700787402,0.03641732283464567,37,185,972x1,0.21751968503937008,0.03543307086614173,36,185,972x1,0.2106299212598425,0.028543307086614175,29,185,972x1,0.21850393700787402,0.03641732283464567,37,185,972x1,0.21948818897637795,0.03740157480314961,38,185
96x3,0.21850393700787402,0.03641732283464567,37,185,96x3,0.21751968503937008,0.03543307086614173,36,185,96x3,0.2106299212598425,0.028543307086614175,29,185,96x3,0.21850393700787402,0.03641732283464567,37,185,96x3,0.21948818897637795,0.03740157480314961,38,185
97x3,0.21850393700787402,0.03641732283464567,37,185,97x3,0.21751968503937008,0.03543307086614173,36,185,97x3,0.2106299212598425,0.028543307086614175,29,185,97x3,0.21850393700787402,0.03641732283464567,37,185,97x3,0.21948818897637795,0.03740157480314961,38,185
98x5,0.21948818897637795,0.03740157480314961,38,185,98x5,0.21850393700787402,0.03641732283464567,37,185,98x5,0.21161417322834647,0.02952755905511811,30,185,98x5,0.21948818897637795,0.03740157480314961,38,185,98x5,0.2204724409448819,0.038385826771653545,39,185
S11c1,0.2204724409448819,0.038385826771653545,39,185,S11c1,0.21948818897637795,0.03740157480314961,38,185,S11c1,0.2125984251968504,0.03051181102362205,31,185,S11c1,0.2204724409448819,0.038385826771653545,39,185,S11c1,0.22145669291338582,0.03937007874015748,40,185
105x1,0.21850393700787402,0.03641732283464567,37,185,105x1,0.21751968503937008,0.03543307086614173,36,185,105x1,0.2106299212598425,0.028543307086614175,29,185,105x1,0.21850393700787402,0.03641732283464567,37,185,105x1,0.21948818897637795,0.03740157480314961,38,185
S4C6,0.21850393700787402,0.03641732283464567,37,185,S4C6,0.21751968503937008,0.03543307086614173,36,185,S4C6,0.2125984251968504,0.03051181102362205,31,185,S4C6,0.21850393700787402,0.03641732283464567,37,185,S4C6,0.21948818897637795,0.03740157480314961,38,185
N13B5,0.2204724409448819,0.03641732283464567,37,187,N13B5,0.21948818897637795,0.03543307086614173,36,187,N13B5,0.21358267716535434,0.02952755905511811,30,187,N13B5,0.2204724409448819,0.03641732283464567,37,187,N13B5,0.22145669291338582,0.03740157480314961,38,187
S12c11,0.22145669291338582,0.03740157480314961,38,187,S12c11,0.2204724409448819,0.03641732283464567,37,187,S12c11,0.21456692913385828,0.03051181102362205,31,187,S12c11,0.22145669291338582,0.03740157480314961,38,187,S12c11,0.22244094488188976,0.038385826771653545,39,187
N9B20,0.22440944881889763,0.03543307086614173,36,192,N9B20,0.2234251968503937,0.0344488188976378,35,192,N9B20,0.21751968503937008,0.028543307086614175,29,192,N9B20,0.22440944881889763,0.03543307086614173,36,192,N9B20,0.22539370078740156,0.03641732283464567,37,192
96x2,0.2234251968503937,0.038385826771653545,39,188,96x2,0.22244094488188976,0.03740157480314961,38,188,96x2,0.21653543307086615,0.031496062992125984,32,188,96x2,0.2234251968503937,0.038385826771653545,39,188,96x2,0.22440944881889763,0.03937007874015748,40,188
S8B4,0.22145669291338582,0.038385826771653545,39,186,S8B4,0.2204724409448819,0.03740157480314961,38,186,S8B4,0.21653543307086615,0.03346456692913386,34,186,S8B4,0.22145669291338582,0.038385826771653545,39,186,S8B4,0.22244094488188976,0.03937007874015748,40,186
